feature,JS_divergence,Wasserstein
wid,0.5557469746027339,1.872183441631345
MLS,0.14538503312009005,0.6079795916092641
MLC,0.6492048131405348,1.8565036439722766
MLT,0.37808044974034855,1.3228243128376957
CS,0.3932301062711599,0.3139416366551514
CT,0.4871413310450899,0.25572860132622344
cTT,0.7437447105554088,0.13338128200255367
dCC,0.5281005373118742,0.07847449877427426
dCT,0.5111677635494751,0.2142487863735723
cPC,0.6073427846911363,0.11985312711504031
cPT,0.6813666841104316,0.0990154052294536
TS,0.6119944623997045,0.15565570732908207
cNC,0.7697215514109503,0.6204853564576147
cNT,0.6632010314084305,0.7055975476008982
cNS,0.6673710191085269,0.932802680322513
VPT,0.4999478937299598,0.260824196299585
NPpre,0.6706714033589326,0.19051393779566708
NPpost,0.5268451665461756,0.41274910250881747
KDbase,0.36217811249749854,0.02490899804108214
NDW,0.259671082010264,1.2690593615354862
TTR,0.5333817715423265,0.02854095906916343
cTTR,0.5135802804800844,0.2511147070608793
rTTR,0.5136004694273496,0.35512811381226966
bTTR,0.5351835278410377,0.010517512574345661
Uber,0.5563277830201623,1.09198729285329
lwVAR,0.8936193453209271,0.03434656462701932
vVAR1,0.7733008854533299,0.11141492021971985
svVAR1,0.441818206997947,0.24063345004301773
cvVAR1,0.43195111402966635,0.09309907534249653
vVAR2,0.5393237308437071,0.07562987852757039
nVAR,0.6557609010947668,0.10099013188603463
adjVAR,0.5291194802015816,0.049191201826731534
advVAR,0.6714558778022828,0.06521708538055518
modVAR,0.460003095020525,0.0390549842806729
LD,0.5781644716377179,0.051744978194832335
MLWc,0.8849960437312896,0.9308891708794564
MLWs,0.8093361249492869,0.26444480068493403
B2KBANC,0.7746975885570512,0.12386996682255998
B2KBBNC,0.7754677878823085,0.10625856427663868
NNGSL,0.4672702218074829,0.05255563944530041
NSW,0.6907284300914814,0.07611020203044153
1GNLFa,0.3365492349875824,14.66268977194646
2GNLFa,0.41178651221575413,9.002060981737092
3GNLFa,0.5069898065537995,2.587056180573007
4GNLFa,0.5889626270900414,0.300956304599903
5GNLFa,0.654413769371162,0.03540678539177278
1GNLFb,0.3518490943460805,16.649357066252996
2GNLFb,0.5114307453387454,16.5333971447547
3GNLFb,0.6088098734669087,6.848912250171813
4GNLFb,0.529676311889142,1.0002824376133015
5GNLFb,0.6141186226451525,0.19932695563328093
1GNLFf,0.3610321057768203,17.176155875205268
2GNLFf,0.5359948746326153,16.445438159693563
3GNLFf,0.6335282194097033,6.115469089833632
4GNLFf,0.5740357499916704,0.8195383017279498
5GNLFf,0.6501720153750402,0.11240224048359544
1GNLFm,0.34157587758095653,15.612656238673527
2GNLFm,0.4249584104007608,10.860556451343209
3GNLFm,0.5250750332876937,4.159868747895155
4GNLFm,0.5240451681134565,0.5645997280822171
5GNLFm,0.6327288251477993,0.11217775530010064
1GNLFn,0.3444685128960594,15.570052893540097
2GNLFn,0.44433770645669896,11.673560325651097
3GNLFn,0.568259413786236,4.628190364799317
4GNLFn,0.587548122906836,0.6415826475936601
5GNLFn,0.6264675011356958,0.09971793499261256
1GNLFs,0.3623796396700522,17.540396958384584
2GNLFs,0.606452210078205,20.460456446402333
3GNLFs,0.7041270935625864,8.02348504651084
4GNLFs,0.6259943731942239,1.1898614433840076
5GNLFs,0.6538079014855664,0.16294027506270398
1GNLFtv,0.382474279343097,19.250552613176644
2GNLFtv,0.647714987471345,22.69455993420586
3GNLFtv,0.7141905340465144,8.227106799173505
