feature,JS_divergence,Wasserstein
wid,0.6553061386985853,2.147138409584903
MLS,0.1867029423959911,0.5858178958590379
MLC,0.6555069216007714,2.169445327122842
MLT,0.39086271784367493,1.3456396326784772
CS,0.49890377208758024,0.48323443995393184
CT,0.5352367082644189,0.28843657273225315
cTT,0.7904329482184752,0.1444068867757979
dCC,0.5634003829460681,0.08883052081779183
dCT,0.5666999291391176,0.24530475887930425
cPC,0.6612391893229946,0.12398445899854041
cPT,0.7223159952917942,0.08421957443822121
TS,0.6589471050727549,0.155645284555296
cNC,0.7645412880973245,0.6958445473800481
cNT,0.6805158572248655,0.7735385900930938
cNS,0.637039704837454,0.9082240199548012
VPT,0.554024888860612,0.288969802710872
NPpre,0.6149513970710874,0.15969661130341062
NPpost,0.5035655202768776,0.33877353588751963
KDbase,0.365317901772162,0.022955418089409995
NDW,0.2334714028981099,0.9614120746765318
TTR,0.5220685719152884,0.03014227186757151
cTTR,0.4622463404413494,0.21623247184025024
rTTR,0.4622196310282945,0.30579746665050345
bTTR,0.5217960808926452,0.010868938956342085
Uber,0.5076815785239003,0.9608602394633375
lwVAR,0.9055620924511734,0.03488433216048497
vVAR1,0.8408513269316149,0.11764593323345934
svVAR1,0.4885799591804389,0.26168951102184307
cvVAR1,0.4291549399469269,0.08839868517768813
vVAR2,0.4364283189469258,0.05750773054409484
nVAR,0.71882498628319,0.12830309025709596
adjVAR,0.5326296023944241,0.05053672009280991
advVAR,0.6872581918706905,0.07434884867836447
modVAR,0.5067091861528241,0.04914523690607224
LD,0.6857086832783261,0.06917828554941421
MLWc,0.8754534097124486,0.9568259901038034
MLWs,0.7822558583193618,0.26524750191164626
B2KBANC,0.8531121825916685,0.1615382216777293
B2KBBNC,0.8059988880986695,0.12186795121041939
NNGSL,0.6385244319834817,0.09299942651757728
NSW,0.7949389584303922,0.10152324702927668
1GNLFa,0.39578692165401314,19.28128661286693
2GNLFa,0.5488609831470166,14.690931325214184
3GNLFa,0.6443418408573519,3.884005007951216
4GNLFa,0.6575974555110992,0.35869018765063587
5GNLFa,0.7122293947122156,0.0361528405543647
1GNLFb,0.4235788999964841,23.146480428600775
2GNLFb,0.6503384037925243,24.235116668992408
3GNLFb,0.7613383275732069,9.81537881273574
4GNLFb,0.6860532628274417,1.5219892371185668
5GNLFb,0.7428225812900122,0.20491269920500346
1GNLFf,0.41928562124148155,22.19937652419441
2GNLFf,0.6161118780250832,21.209393704378613
3GNLFf,0.7283599577911763,7.7914770692092015
