feature,JS_divergence,Wasserstein
wid,0.7807020577880918,2.6443588429931633
MLS,0.7158776164380435,9.112398355995134
MLC,0.5252883465889279,1.228102047646644
MLT,0.6274741516126402,4.710425859515118
CS,0.648466473329056,1.237805295095046
CT,0.5867226272200797,0.6617618538349485
cTT,0.7687586974670451,0.17195018051626487
dCC,0.5582741775274741,0.14352498961224625
dCT,0.5845966608326253,0.4880001883046339
cPC,0.5597962018005439,0.08517461482276198
cPT,0.755895258542925,0.15211192627336062
TS,0.7425914899412059,0.3250424264883812
cNC,0.6170209764554502,0.39380659562081655
cNT,0.7204934681055473,0.9897706147592802
cNS,0.7810274232610261,1.705729883516466
VPT,0.5890703770259047,0.7151537634358021
NPpre,0.655835376395193,0.1843409499244283
NPpost,0.5381688376253037,0.5208725570239905
KDbase,0.6733453354572224,0.07853155072149105
NDW,0.7754588312028855,8.56217080567107
TTR,0.4417705960040473,0.01876736154465314
cTTR,0.8383572036836324,0.7555896098827968
rTTR,0.838330106718922,1.0685603774738115
bTTR,0.44746728968823496,0.006033100875273002
Uber,0.8340856073896531,2.9379754357750674
lwVAR,0.8111200481943679,0.031308298013151145
vVAR1,0.8227237042069794,0.13283446808590357
svVAR1,0.6946213829202851,1.1798155935029924
cvVAR1,0.7094147374806329,0.3100370267079613
vVAR2,0.42909199363454464,0.07548790992936424
nVAR,0.6026387561751634,0.08794148333547132
adjVAR,0.51823426801182,0.04042824692040669
advVAR,0.5604633530274816,0.04561780619507149
modVAR,0.4504533152636167,0.03928495636731529
LD,0.44210743861865415,0.03209759788922305
MLWc,0.6954483110583907,0.5378167985663365
MLWs,0.5905339173170925,0.1330282797776516
B2KBANC,0.5841289896289914,0.06945493068732571
B2KBBNC,0.6438081231194961,0.07159975800643291
NNGSL,0.37297738625644244,0.03146197026133558
NSW,0.5508985671472872,0.05353785226471177
1GNLFa,0.5893464083765962,69.10936173402392
2GNLFa,0.48141990844320603,19.309420804185976
3GNLFa,0.4427016898399422,2.8244980934051593
4GNLFa,0.559423868617081,0.3371490918514862
5GNLFa,0.6630938707927745,0.042690195925803455
1GNLFb,0.5892563277744013,72.07866908482801
2GNLFb,0.49318033076247675,25.220995467936973
3GNLFb,0.4426496729338966,5.590452381381581
4GNLFb,0.4663502236034241,1.146427943077693
5GNLFb,0.5595701292031445,0.2340157074893784
1GNLFf,0.5887777599784645,70.8143496528451
2GNLFf,0.4827227765683036,22.33117088356954
3GNLFf,0.4383256835903152,4.586754496428842
4GNLFf,0.47026493835786765,0.7873831719033684
5GNLFf,0.5744327885100642,0.13899313784003
1GNLFm,0.5977058426400855,72.96750860537858
2GNLFm,0.5261600078878094,26.52825843129529
3GNLFm,0.4476017321564244,5.144253037998607
4GNLFm,0.47525247707178486,0.7938406646967202
5GNLFm,0.5540890640400541,0.11507128136324082
1GNLFn,0.5966912216591673,72.08418216875397
2GNLFn,0.508525696386116,24.685901543958167
3GNLFn,0.4291480450807098,4.533065615599989
4GNLFn,0.4889410836397042,0.7274918361205264
5GNLFn,0.5464247925771928,0.11224305307299624
1GNLFs,0.583886150058698,69.45875912740235
2GNLFs,0.46845747148080685,21.07612395152851
3GNLFs,0.44796368243805956,4.815165435586648
4GNLFs,0.4857631901447011,0.9517604822976331
5GNLFs,0.5713390086336028,0.17478998800412499
1GNLFtv,0.5817601165278112,69.09327827728882
2GNLFtv,0.46684346482282235,20.96254563901453
3GNLFtv,0.4508339522054568,5.06802326528502
4GNLFtv,0.4657419992345136,1.1094839116105526
5GNLFtv,0.5525294776855876,0.24298035439341636
1GNLFw,0.5886620643366839,72.09309747496286
2GNLFw,0.4916139120244551,24.633996275110896
3GNLFw,0.4385153465645544,5.222831740786762
4GNLFw,0.4615546405280129,0.9856939510257121
5GNLFw,0.5672523444971286,0.18967573255360398
NSLO,0.5642439494069424,0.04025610179163213
NSLOsn,0.6771617962275082,0.66518314578164
NSLOb,0.8551558830881202,0.21583153686278417
N2SLO,0.6467875876727044,0.0759262324405394
N2SLOsn,0.7902743041423652,0.8205874426325517
N2SLOb,0.9777358087824067,0.2907537661368484
NSCWO,0.7623673760674462,0.019023513264496174
NSCWOsn,0.8707586882994401,0.09689227246114132
NSCWOb,0.9229104377687133,0.25076005240410676
N2SCWO,0.7767197979446999,0.02536696555442827
N2SCWOsn,0.9008675027932365,0.1363129327502834
N2SCWOb,0.9400480485148032,0.34650180623982263
NSFWO,0.48813170359304414,0.024359830115262552
NSFWOsn,0.7387751225291151,0.6445621082842611
NSFWOb,0.8403677658057046,0.23737981738290959
N2SFWO,0.5390483314325112,0.04806219706204599
N2SFWOsn,0.849183462740964,0.748766710207762
N2SFWOb,0.9735529410066188,0.3037431567152424
NSNO,0.8221118740274203,0.008435630600957145
NSNOsn,0.8717775178863484,0.061920796350858065
NSNOb,0.9802094228992195,0.1805041101088417
N2SNO,0.7626292082180566,0.010335126390623228
N2SNOsn,0.968677913652049,0.08625419714442063
N2SNOb,0.981565821283636,0.2663671584456608
NSVO,0.9012529756652949,0.007248629343907948
NSVOsn,0.9785767517825373,0.04266416280286832
NSVOb,0.9897491046826279,0.1503259109628258
N2SVO,0.844421967827922,0.00925227626523192
N2SVOsn,0.9771431316573934,0.0552352607605464
N2SVOb,0.9849908701649452,0.2183630306378604
NSAO,0.9317351132377366,0.0021395042415095467
NSAOsn,0.9072492282434096,0.012371870892235442
NSAOb,0.9487159240624699,0.04459507554085625
N2SAO,0.9478762468621605,0.002652171779908766
N2SAOsn,0.9455932649584607,0.016606052029781493
N2SAOb,0.9640767089356095,0.06987560412340059
NSAdvO,0.9439538577170598,0.002524638075632863
NSAdvOsn,0.9271299808372784,0.014324090098890031
NSAdvOb,0.9701457848276374,0.052348412695915135
N2SAdvO,0.9522162849455718,0.0032122605262298225
N2SAdvOsn,0.9533956711393619,0.018672659390099187
N2SAdvOb,0.9725979825463992,0.08049421096448664
NSPO,0.6307127320753037,0.020805361261874614
NSPOsn,0.8500782279877274,0.16128996233617926
NSPOb,0.8693473315607828,0.2592694745901437
N2SPO,0.6697135038336696,0.026277915870540368
N2SPOsn,0.8976613373221175,0.19270083124903634
N2SPOb,0.9269294663644363,0.3481406094690871
NSARGO,0.7131217564672184,0.028660848978030905
NSARGOsn,0.7931394017663639,0.17722031250324188
NSARGOb,0.8711591588621858,0.2674582242360484
N2SARGO,0.733500426965393,0.03640010305682377
N2SARGOsn,0.8771294898293666,0.23748586107959038
N2SARGOb,0.9360277895506994,0.34941072057620837
AD,0.5147876539613535,0.009149108446576912
AVD,0.5076496229399281,0.011838141462501275
CAUSD,0.6678156933833883,0.00927193864347777
COND,0.5614842971525528,0.02001901424654582
DEMD,0.5792967908770833,0.009460128731633802
LOGD,0.6168265563520555,0.018201385424116895
NEGD,0.5987207038550031,0.00823285496729556
POSD,0.5849975113390277,0.01936721427616666
BCD,0.47627569792063806,0.012807060985387784
CD,0.4872297761223729,0.00878094679225017
CCD,0.8570010830476466,0.005904922926537342
DETD,0.5218125365096807,0.018788361765508722
DD,0.9588803884972579,0.004973914316779713
LSD,0.6329343539743232,0.012558014188160393
negLOGD,0.6615460304718386,0.0063997636600152275
OPPD,0.6202705584385477,0.007332157874410774
ORDD,0.9291823170148334,0.005368631885314406
posCAUSD,0.5965354814051262,0.016247024062581057
posID,0.32939430945347,0.008362584419876118
posLOGD,0.6071307756850463,0.014812543335307368
RPD,0.31318788946445947,0.009147911932646876
SLD,0.5900797510591886,0.014981148404978857
TD,0.6312050553423787,0.009029719733944563
ARI,0.8310076367947967,7.087397187956221
DCI,0.5474522288623751,1.0474487073902736
DCIpsk,0.5966989301129528,0.9557788977389898
CLI,0.8398299978569267,5.388244468228982
FKRE,0.7847023411284246,5.095674744052841
FKGL,0.7254671207604202,20.310265032655906
FORCAST,0.6470801286904497,1.2510838569237301
FryX,0.5904693800738245,13.302822542022653
FryY,0.8540248147099169,7.5935114936264965
GFI,0.7315276737919528,4.8904094243128595
LIX,0.8076247567857326,16.808687606983963
RIX,0.810922669339093,3.142749620463279
SMOG,0.6637742869990367,3.7051292030711713
SPACHE,0.6903038358433761,1.0266097687829698
WFCOCAw,0.5272544320069749,5.030990240515928
T10KCOCAw,0.47387063204524993,0.03214363702141174
T20KCOCAw,0.3787751997634491,0.015025781766988253
T30KCOCAw,0.4239768912391518,0.010818473119561769
T40KCOCAw,0.43642690322124306,0.009322692653376935
T50KCOCAw,0.45392830569325027,0.008620710409015983
T60KCOCAw,0.4458728454995153,0.007908730690091695
T70KCOCAw,0.4455052015789755,0.007593631064010309
T80KCOCAw,0.4570605325328233,0.007411192400459902
T90KCOCAw,0.45858648821991527,0.007001271833539553
T100KCOCAw,0.4784604180397647,0.006806070514608114
WFCOCAs,0.5451926294967836,0.857622490484782
T10KCOCAs,0.4869127975577143,0.03844642110476169
T20KCOCAs,0.3849914390568634,0.018255403913728905
T30KCOCAs,0.39331398660831224,0.011904905609401564
T40KCOCAs,0.4303117992229719,0.010678170257180196
T50KCOCAs,0.43547256114067806,0.009918194207358325
T60KCOCAs,0.4499564503674954,0.00972902264337052
T70KCOCAs,0.45096375748810424,0.009182121720718469
T80KCOCAs,0.45870202971931284,0.009017663756176462
T90KCOCAs,0.452074597705839,0.008530298777045739
T100KCOCAs,0.4517900542918043,0.008368182579591427
WRCOCAw,0.43222203783950924,0.8667803132340508
SDCOCAw,0.5591264952155437,2.6489074863524795
VCCOCAw,0.3438641493806289,1.3772755293030166
JDCOCAw,0.3485070916627661,0.003803822899419586
CDCOCAw,0.3540214166985553,0.014714737877922126
RSCOCAw,0.42778237270870295,0.13355757763830892
DPCOCAw,0.4349518637326167,0.04489728578809363
DPCOCAwnorm,0.4349518637326166,0.04489730745801237
KLDCOCAw,0.4332167324027388,0.3027961721172624
WRCOCAs,0.49871197035716447,0.2100357999598934
SDCOCAs,0.5553060843060641,2.1216130727160385
VCCOCAs,0.328853928517237,1.0976019335611058
JDCOCAs,0.26246254254084955,0.005905840546901351
CDCOCAs,0.43462018140371195,0.027925269068210468
RSCOCAs,0.4973046527605949,0.04783097858175903
DPCOCAs,0.5049026103591681,0.016215554118535754
DPCOCAsnorm,0.5049122827996935,0.016215619163921044
KLDCOCAs,0.5386335382861599,0.46293715005172004
WFCOCAa,0.5014795205647176,1.2693208146443247
T10KCOCAa,0.42223604291881134,0.03083756494157887
T20KCOCAa,0.3918520946023796,0.020099754960466405
T30KCOCAa,0.41019749710378767,0.015287244022418486
T40KCOCAa,0.42036470297992384,0.01303916620712883
T50KCOCAa,0.4422925766336165,0.012093095964960221
T60KCOCAa,0.4560290833716956,0.01155443296995871
T70KCOCAa,0.48027182094596643,0.01147425928851199
T80KCOCAa,0.4914935728805641,0.011219192032887976
T90KCOCAa,0.5003405127081424,0.011143749918802487
T100KCOCAa,0.49390823015392943,0.010012247604594451
WRCOCAa,0.4434151696818548,0.07611571083873765
SDCOCAa,0.5094812690583681,4.0514242997288115
VCCOCAa,0.3370420264897697,0.8442958453117668
JDCOCAa,0.3287141194438932,0.006560809230912038
CDCOCAa,0.3449479667993107,0.015348515369581109
RSCOCAa,0.4140015889273338,0.024084578220812124
DPCOCAa,0.40636571810280736,0.007321562567936604
DPCOCAanorm,0.4064091752321419,0.0073218274504008325
KLDCOCAa,0.4441932235501081,0.27794216794635723
WFtv,0.6857154652190918,0.826808044714872
WFsm,0.597730227785105,0.6337106343236736
WFpod,0.6051700257952458,0.6191602173241488
WFml,0.6241668207717604,0.7015941990351962
CDpod,0.5764859673975192,0.497027584415613
CDtv,0.6429547767765307,0.6281946578858693
CDsm,0.5937482459470063,0.4962314391844222
WPtv,0.6222444696357727,0.4965970336809007
WPpod,0.5595687826864545,0.3629495053126779
WPsm,0.594336789282409,0.4835800107150373
AUX,0.7247175351713062,0.29423018401932965
QUANTcn,0.913191394800565,0.06207921766593873
CONJscaus,0.8473393343706325,0.1714416645180738
PREPc,0.9781101251492443,0.0558591615232453
CONJscom,0.9792573413205501,0.13537046901551167
CONJscond,0.9863908838578499,0.09809422248812287
CONJ,0.6432551452290513,0.4490825060535225
CONJc,0.7293519583591219,0.3045578235832745
DETda,0.7117686493099551,0.48415783581211586
DETdem,0.7812854055448331,0.22526244326949432
DETdemp,0.9453951482032824,0.10610277822860115
DETdems,0.7954599720159651,0.18564597064013788
DET,0.707767739455147,1.6610440338737937
QUANTfn,0.9489350646013623,0.039172877404867544
PRNi,0.902403220170878,0.22732242034009864
PRNip,0.9573072264672918,0.04066145767820041
PRNis,0.9350228435978419,0.2220715127277651
QUANTi,0.8867934528514188,0.2396680591482086
DETia,0.8151410265960463,0.35468573775195966
CONJsm,0.9866648671274286,0.09462370568051137
QUANTmn,0.49216252013388573,0.0028782029013906156
NEG,0.9609912339713838,0.14159860992917045
QUANTn,0.9909463105168288,0.12923386518641328
QUANTon,0.8543343546893303,0.027461866405210252
PRNp,0.7763032201704189,0.6555160622479513
PRNp1p,0.9070735297357916,0.0660322532735193
PRNp1s,0.7285038246303237,0.33002967595695515
PRNp2,0.9131346306626267,0.15803015194404219
PRNp3p,0.977523365798183,0.0911508676120025
PRNp3s,0.7145754364709641,0.2139484459196404
CONJsp,0.9097249383000142,0.03881781908914302
PRNposs,0.7658844290009461,0.3661704270680591
PRNposs1p,0.7252843467485077,0.062712282589779
PRNposs1s,0.8924544035290025,0.33401532969628467
PRNposs2,0.9627819958652153,0.06722072241332336
PRNposs3p,0.9191476570389826,0.08441080489467229
PRNposs3s,0.8912967110258688,0.08571494952408654
DETposs,0.7658844290009461,0.3661704270680591
DETposs1p,0.7252843467485077,0.062712282589779
DETposs1s,0.8924544035290025,0.33401532969628467
DETposs2,0.9627819958652153,0.06722072241332336
DETposs3p,0.9191476570389826,0.08441080489467229
DETposs3s,0.8912967110258688,0.08571494952408654
PREP,0.7213030695995949,1.4933608955815179
AUXp,0.742373372091608,0.26025302967303343
AUXm,0.8690056398837377,0.16467561875319564
PRN,0.6982158432911751,0.5497388691571568
CONJspur,0.5895887670973009,0.0023813243897853197
QUANT,0.8147402063424948,0.3208864905533858
PRNrec,0.5114281730400616,0.005539254401028908
PRNref,0.9448851952798264,0.0516269149015076
PRNref1p,0.3219346478021705,0.0022335328196505452
PRNref1s,0.7926179594079448,0.031838750702293084
PRNref2p,0.18042742276154325,0.00013413176622198447
PRNref2s,0.7257186558520681,0.0076704151313461335
PRNref3p,0.5379461604833866,0.006583626918599556
PRNref3s,0.7186032542572882,0.008366182587364927
PREPs,0.7318301116914966,1.4879643125928894
CONJs,0.7788499814824108,0.43118038718915813
CONJst,0.9306511121843896,0.19900315896737597
TOPart,0.8904215122110828,0.18620954898930883
TOPbus,0.9583822857560067,0.13287173242203862
TOPedu,0.9149228132092209,0.104765081315402
TOPent,0.9480630521148141,0.1819467840887108
TOPenv,0.7792783560188831,0.10998282273116479
TOPfas,0.8634012770609809,0.1263157739647443
TOPfood,0.835888946090824,0.12756531943859745
TOPhea,0.9638111271603462,0.1535212426588271
TOPmus,0.9149742808252262,0.17120745537929838
TOPpol,0.8557808458367189,0.07749828162247097
TOPrel,0.9601638843383498,0.16600147590637582
TOPsci,0.8887632189236915,0.1209712839749901
